Ls,month,martian_year,Centroid latitude,Centroid longitude,min_temp,max_temp,pressure,Confidence interval,Missing data,Mission subphase,storm_occurrence
154.0,8,32,30.75,-152.85,-78.0,-12.0,737.0,100.0,0,25,1
154.0,8,32,-14.25,69.95,-78.0,-12.0,737.0,75.0,0,25,1
154.0,8,32,-8.55,94.85,-78.0,-12.0,737.0,75.0,1,25,1
154.0,8,32,-29.05,158.25,-78.0,-12.0,737.0,50.0,1,25,1
154.0,8,32,-47.75,121.75,-78.0,-12.0,737.0,75.0,0,25,1
154.0,8,32,-37.75,-152.95,-78.0,-12.0,737.0,75.0,0,25,0
154.0,8,32,-39.85,24.85,-78.0,-12.0,737.0,75.0,0,25,1
154.0,8,32,-42.35,-15.55,-78.0,-12.0,737.0,50.0,0,25,1
154.0,8,32,-21.95,-38.35,-78.0,-12.0,737.0,50.0,1,25,1
155.0,8,32,60.45,-31.35,-77.0,-13.0,738.0,50.0,0,25,1
155.0,8,32,66.35,-105.75,-77.0,-13.0,738.0,50.0,0,25,1
155.0,8,32,64.05,-144.85,-77.0,-13.0,738.0,75.0,0,25,0
155.0,8,32,30.65,-154.35,-77.0,-13.0,738.0,100.0,0,25,1
155.0,8,32,-14.95,95.55,-77.0,-13.0,738.0,50.0,1,25,1
155.0,8,32,-12.55,73.35,-77.0,-13.0,738.0,75.0,1,25,1
155.0,8,32,-46.05,140.55,-77.0,-13.0,738.0,50.0,1,25,1
155.0,8,32,-40.15,161.05,-77.0,-13.0,738.0,75.0,0,25,0
155.0,8,32,-35.75,53.85,-77.0,-13.0,738.0,50.0,0,25,0
155.0,8,32,-44.35,28.05,-77.0,-13.0,738.0,50.0,0,25,1
155.0,8,32,-43.45,-3.95,-77.0,-13.0,738.0,75.0,1,25,1
155.0,8,32,-19.75,-31.95,-77.0,-13.0,738.0,50.0,0,25,1
155.0,8,32,-40.05,-86.35,-77.0,-13.0,738.0,75.0,0,25,1
155.0,8,32,62.05,-32.25,-77.0,-13.0,738.0,50.0,0,25,1
155.0,8,32,69.35,-87.85,-77.0,-13.0,738.0,50.0,0,25,1
155.0,8,32,31.05,-151.55,-77.0,-13.0,738.0,50.0,0,25,1
155.0,8,32,-7.35,105.15,-77.0,-13.0,738.0,50.0,1,25,1
155.0,8,32,-47.95,-161.75,-77.0,-13.0,738.0,75.0,0,25,1
155.0,8,32,-43.25,17.25,-77.0,-13.0,738.0,75.0,1,25,1
155.0,8,32,-40.15,-81.65,-77.0,-13.0,738.0,75.0,1,25,1
156.0,8,32,66.15,-52.85,-79.0,-17.0,738.0,50.0,0,25,1
156.0,8,32,-3.95,102.65,-79.0,-17.0,738.0,75.0,1,25,1
156.0,8,32,-43.35,36.85,-79.0,-17.0,738.0,75.0,1,25,1
156.0,8,32,-38.65,-87.75,-79.0,-17.0,738.0,75.0,0,25,1
156.0,8,32,-18.35,-88.65,-79.0,-17.0,738.0,75.0,0,25,1
156.0,8,32,-24.25,-61.45,-79.0,-17.0,738.0,75.0,1,25,1
156.0,8,32,-35.75,-57.15,-79.0,-17.0,738.0,75.0,0,25,1
156.0,8,32,-40.85,35.25,-79.0,-17.0,738.0,50.0,0,25,1
156.0,8,32,-34.05,62.25,-79.0,-17.0,738.0,75.0,0,25,0
156.0,8,32,-4.45,100.05,-79.0,-17.0,738.0,75.0,0,25,1
156.0,8,32,-35.65,-44.65,-79.0,-17.0,738.0,50.0,0,25,1
156.0,8,32,-40.95,20.75,-79.0,-17.0,738.0,50.0,1,25,1
156.0,8,32,-1.05,108.75,-79.0,-17.0,738.0,50.0,0,25,1
156.0,8,32,-29.35,174.55,-79.0,-17.0,738.0,75.0,0,25,0
156.0,8,32,-54.85,92.75,-79.0,-17.0,738.0,75.0,1,25,1
157.0,8,32,75.05,-116.35,-77.0,-16.0,739.0,75.0,0,25,1
157.0,8,32,-47.35,10.75,-77.0,-16.0,739.0,75.0,1,25,1
157.0,8,32,-46.75,42.35,-77.0,-16.0,739.0,50.0,0,25,1
158.0,8,32,67.85,-72.55,-75.0,-9.0,741.0,75.0,0,25,1
158.0,8,32,-40.85,11.95,-75.0,-9.0,741.0,75.0,0,25,1
158.0,8,32,-43.55,49.95,-75.0,-9.0,741.0,50.0,0,25,1
158.0,8,32,62.25,-49.55,-75.0,-9.0,741.0,50.0,0,25,1
158.0,8,32,73.85,-138.15,-75.0,-9.0,741.0,50.0,0,25,0
158.0,8,32,-38.25,-83.95,-75.0,-9.0,741.0,75.0,0,25,1
158.0,8,32,-42.65,-140.65,-75.0,-9.0,741.0,50.0,0,25,1
158.0,8,32,71.15,-115.85,-75.0,-9.0,741.0,50.0,0,25,1
158.0,8,32,-39.15,63.95,-75.0,-9.0,741.0,50.0,0,25,0
158.0,8,32,-18.25,-84.75,-75.0,-9.0,741.0,75.0,1,25,1
158.0,8,32,-40.35,-132.15,-75.0,-9.0,741.0,75.0,0,25,1
158.0,8,32,-19.05,164.45,-75.0,-9.0,741.0,75.0,0,25,1
158.0,8,32,-24.95,-54.55,-75.0,-9.0,741.0,75.0,0,25,1
159.0,8,32,75.65,-157.35,-76.0,-4.0,738.0,75.0,0,25,0
159.0,8,32,-47.75,140.45,-76.0,-4.0,738.0,75.0,0,25,1
159.0,8,32,-40.35,-105.25,-76.0,-4.0,738.0,75.0,0,25,1
159.0,8,32,-40.95,43.55,-76.0,-4.0,738.0,75.0,0,25,0
159.0,8,32,74.05,-133.85,-76.0,-4.0,738.0,75.0,0,25,1
159.0,8,32,66.65,-61.05,-76.0,-4.0,738.0,75.0,0,25,1
159.0,8,32,56.45,-31.65,-76.0,-4.0,738.0,50.0,0,25,1
159.0,8,32,-18.75,-25.55,-76.0,-4.0,738.0,50.0,1,25,1
159.0,8,32,-46.85,-178.55,-76.0,-4.0,738.0,75.0,0,25,1
159.0,8,32,-32.25,140.55,-76.0,-4.0,738.0,50.0,0,25,1
160.0,8,32,70.95,-73.35,-77.0,-5.0,741.0,50.0,0,25,1
160.0,8,32,71.75,-119.05,-77.0,-5.0,741.0,75.0,0,25,1
160.0,8,32,55.45,-13.65,-77.0,-5.0,741.0,50.0,0,25,1
160.0,8,32,-41.85,-175.25,-77.0,-5.0,741.0,75.0,0,25,1
160.0,8,32,-30.05,145.75,-77.0,-5.0,741.0,75.0,0,25,1
160.0,8,32,69.95,-97.55,-77.0,-5.0,741.0,75.0,1,25,1
160.0,8,32,57.15,-10.55,-77.0,-5.0,741.0,50.0,0,25,0
160.0,8,32,77.25,-4.04999,-77.0,-5.0,741.0,75.0,0,25,1
160.0,8,32,61.35,-35.25,-77.0,-5.0,741.0,75.0,0,25,1
160.0,8,32,-40.45,-156.55,-77.0,-5.0,741.0,75.0,1,25,1
160.0,8,32,-29.75,151.95,-77.0,-5.0,741.0,75.0,0,25,1
161.0,8,32,78.55,-18.85,-77.0,-7.0,741.0,75.0,1,25,1
161.0,8,32,57.75,-8.04999,-77.0,-7.0,741.0,50.0,1,25,1
161.0,8,32,67.85,-57.75,-77.0,-7.0,741.0,50.0,1,25,1
161.0,8,32,78.65,-134.75,-77.0,-7.0,741.0,75.0,0,25,1
161.0,8,32,72.45,-133.55,-77.0,-7.0,741.0,75.0,0,25,1
161.0,8,32,-29.65,-164.15,-77.0,-7.0,741.0,75.0,0,25,1
161.0,8,32,64.25,-30.95,-77.0,-7.0,741.0,75.0,0,25,1
161.0,8,32,76.25,-140.55,-77.0,-7.0,741.0,75.0,0,25,1
161.0,8,32,71.35,-92.95,-77.0,-7.0,741.0,75.0,0,25,1
161.0,8,32,73.05,147.95,-77.0,-7.0,741.0,75.0,0,25,1
161.0,8,32,-48.35,9.05,-77.0,-7.0,741.0,75.0,0,25,1
161.0,8,32,-33.85,-1.75,-77.0,-7.0,741.0,75.0,0,25,0
161.0,8,32,-20.65,-30.85,-77.0,-7.0,741.0,50.0,0,25,1
161.0,8,32,-46.15,-117.65,-77.0,-7.0,741.0,75.0,0,25,1
161.0,8,32,-35.45,-152.15,-77.0,-7.0,741.0,75.0,0,25,0
162.0,8,32,71.25,-130.35,-76.0,-4.0,742.0,75.0,0,25,1
162.0,8,32,64.85,-20.95,-76.0,-4.0,742.0,75.0,0,25,1
162.0,8,32,74.25,139.25,-76.0,-4.0,742.0,75.0,0,25,1
162.0,8,32,-47.45,31.25,-76.0,-4.0,742.0,75.0,0,25,1
162.0,8,32,-21.55,-158.35,-76.0,-4.0,742.0,75.0,1,25,1
162.0,8,32,-55.35,-147.45,-76.0,-4.0,742.0,75.0,1,25,0
162.0,8,32,73.05,139.85,-76.0,-4.0,742.0,75.0,0,25,1
162.0,8,32,68.75,-62.35,-76.0,-4.0,742.0,75.0,0,25,1
162.0,8,32,-48.05,35.95,-76.0,-4.0,742.0,50.0,0,25,1
162.0,8,32,-27.35,-159.25,-76.0,-4.0,742.0,75.0,1,25,1
162.0,8,32,-48.45,176.25,-76.0,-4.0,742.0,50.0,0,25,1
163.0,8,32,69.45,143.85,-76.0,-2.0,741.0,50.0,0,25,1
163.0,8,32,66.35,-42.85,-76.0,-2.0,741.0,75.0,1,25,1
163.0,8,32,76.65,-92.75,-76.0,-2.0,741.0,75.0,0,25,1
163.0,8,32,-42.05,75.35,-76.0,-2.0,741.0,75.0,0,25,1
163.0,8,32,-30.35,-153.45,-76.0,-2.0,741.0,50.0,0,25,1
163.0,8,32,-30.15,-178.45,-76.0,-2.0,741.0,75.0,0,25,1
163.0,8,32,68.55,86.35,-76.0,-2.0,741.0,50.0,0,25,1
163.0,8,32,65.75,-37.65,-76.0,-2.0,741.0,75.0,1,25,1
163.0,8,32,68.55,-144.35,-76.0,-2.0,741.0,75.0,0,25,1
163.0,8,32,31.35,-151.25,-76.0,-2.0,741.0,100.0,0,25,1
163.0,8,32,-21.85,179.25,-76.0,-2.0,741.0,75.0,0,25,1
163.0,8,32,-11.75,162.25,-76.0,-2.0,741.0,75.0,0,25,1
163.0,8,32,-38.35,-151.25,-76.0,-2.0,741.0,75.0,0,25,1
163.0,8,32,-47.25,110.65,-76.0,-2.0,741.0,75.0,0,25,1
164.0,8,32,54.15,97.45,-76.0,-1.0,741.0,75.0,0,25,1
164.0,8,32,30.35,-153.35,-76.0,-1.0,741.0,50.0,0,25,1
164.0,8,32,67.45,-15.25,-76.0,-1.0,741.0,75.0,1,25,1
164.0,8,32,65.05,-95.25,-76.0,-1.0,741.0,75.0,1,25,1
164.0,8,32,-42.75,-114.75,-76.0,-1.0,741.0,50.0,0,25,0
164.0,8,32,-45.05,146.35,-76.0,-1.0,741.0,50.0,0,25,1
164.0,8,32,-46.15,29.35,-76.0,-1.0,741.0,75.0,0,25,1
164.0,8,32,-45.15,-86.75,-76.0,-1.0,741.0,50.0,0,25,1
164.0,8,32,65.05,-13.35,-76.0,-1.0,741.0,75.0,0,25,1
164.0,8,32,-40.85,166.65,-76.0,-1.0,741.0,50.0,1,25,1
164.0,8,32,-49.05,40.05,-76.0,-1.0,741.0,75.0,0,25,1
164.0,8,32,-41.35,-162.55,-76.0,-1.0,741.0,75.0,0,25,1
164.0,8,32,-46.75,-47.05,-76.0,-1.0,741.0,50.0,0,25,0
165.0,8,32,67.55,-10.95,-74.0,-4.0,743.0,75.0,0,25,1
165.0,8,32,-49.05,47.35,-74.0,-4.0,743.0,50.0,0,25,0
165.0,8,32,-45.25,-42.45,-74.0,-4.0,743.0,50.0,0,25,0
165.0,8,32,-31.15,155.15,-74.0,-4.0,743.0,75.0,0,25,1
165.0,8,32,-54.75,93.35,-74.0,-4.0,743.0,75.0,1,25,1
165.0,8,32,63.55,-12.65,-74.0,-4.0,743.0,50.0,0,25,1
165.0,8,32,-37.75,-122.95,-74.0,-4.0,743.0,75.0,0,25,0
165.0,8,32,-50.35,130.95,-74.0,-4.0,743.0,75.0,0,25,1
165.0,8,32,-33.15,172.85,-74.0,-4.0,743.0,50.0,1,25,1
166.0,8,32,65.15,22.45,-76.0,-2.0,744.0,50.0,0,25,1
166.0,8,32,-48.15,178.95,-76.0,-2.0,744.0,75.0,1,25,1
166.0,8,32,65.15,11.05,-76.0,-2.0,744.0,50.0,0,25,1
166.0,8,32,-41.35,-160.95,-76.0,-2.0,744.0,75.0,0,25,1
167.0,8,32,74.25,-149.45,-77.0,-1.0,745.0,75.0,0,25,1
167.0,8,32,-46.05,-119.85,-77.0,-1.0,745.0,75.0,1,25,1
167.0,8,32,-31.15,173.35,-77.0,-1.0,745.0,50.0,0,25,1
167.0,8,32,-41.55,-19.95,-77.0,-1.0,745.0,75.0,0,25,1
167.0,8,32,71.15,-124.45,-77.0,-1.0,745.0,50.0,1,25,1
167.0,8,32,-45.15,-117.45,-77.0,-1.0,745.0,75.0,0,25,1
167.0,8,32,-33.15,-173.25,-77.0,-1.0,745.0,50.0,1,25,1
168.0,8,32,60.45,-15.65,-76.0,-2.0,745.0,50.0,1,25,1
168.0,8,32,-35.45,-138.95,-76.0,-2.0,745.0,50.0,0,25,1
168.0,8,32,-38.25,-79.55,-76.0,-2.0,745.0,75.0,0,25,1
168.0,8,32,-47.75,-92.55,-76.0,-2.0,745.0,50.0,0,25,0
168.0,8,32,-49.15,45.95,-76.0,-2.0,745.0,75.0,0,25,0
168.0,8,32,63.05,-8.34999,-76.0,-2.0,745.0,50.0,1,25,1
168.0,8,32,-18.85,-88.85,-76.0,-2.0,745.0,75.0,0,25,1
168.0,8,32,-44.65,-138.15,-76.0,-2.0,745.0,75.0,1,25,1
168.0,8,32,-42.35,-62.55,-76.0,-2.0,745.0,50.0,1,25,1
169.0,8,32,54.65,-16.85,-75.0,-5.0,747.0,50.0,1,25,1
169.0,8,32,-21.85,-82.55,-75.0,-5.0,747.0,75.0,1,25,1
169.0,8,32,-47.05,-115.85,-75.0,-5.0,747.0,50.0,1,25,1
169.0,8,32,-14.35,-62.35,-75.0,-5.0,747.0,100.0,0,25,0
169.0,8,32,-34.05,158.45,-75.0,-5.0,747.0,75.0,0,25,1
169.0,8,32,-31.55,-177.55,-75.0,-5.0,747.0,50.0,0,25,1
169.0,8,32,-51.25,-4.25,-75.0,-5.0,747.0,50.0,0,25,0
170.0,8,32,-24.85,-76.25,-76.0,0.0,748.0,75.0,1,25,1
170.0,8,32,-34.95,-176.45,-76.0,0.0,748.0,75.0,0,25,1
170.0,8,32,-30.15,-27.65,-76.0,0.0,748.0,50.0,0,25,1
170.0,8,32,73.65,10.75,-76.0,0.0,748.0,75.0,0,25,1
170.0,8,32,-23.15,-52.15,-76.0,0.0,748.0,50.0,1,25,1
0.0,0,31,51.45,31.55,-77.0,-9.0,854.0,75.0,0,26,1
0.0,0,31,36.05,177.95,-77.0,-9.0,854.0,100.0,0,26,1
0.0,0,31,50.35,91.05,-77.0,-9.0,854.0,50.0,0,26,0
0.0,0,31,-72.25,-95.25,-77.0,-9.0,854.0,75.0,0,26,0
0.0,0,31,38.45,-162.15,-77.0,-9.0,854.0,50.0,0,26,1
0.0,0,31,-78.65,54.05,-77.0,-9.0,854.0,50.0,1,26,1
0.0,0,31,-69.85,-88.95,-77.0,-9.0,854.0,75.0,0,26,1
1.0,0,31,-76.45,62.25,-75.0,-13.0,857.0,50.0,1,26,1
1.0,0,31,-71.05,-93.95,-75.0,-13.0,857.0,50.0,1,26,1
1.0,0,31,-72.45,167.05,-75.0,-13.0,857.0,50.0,0,26,0
1.0,0,31,55.35,91.65,-75.0,-13.0,857.0,75.0,0,26,1
1.0,0,31,60.35,-142.05,-75.0,-13.0,857.0,50.0,0,26,1
1.0,0,31,-71.25,-92.95,-75.0,-13.0,857.0,50.0,0,26,1
1.0,0,31,-77.35,58.15,-75.0,-13.0,857.0,50.0,1,26,1
1.0,0,31,-59.05,-76.65,-75.0,-13.0,857.0,50.0,0,26,1
1.0,0,31,56.25,28.35,-75.0,-13.0,857.0,75.0,0,26,1
1.0,0,31,60.75,-112.05,-75.0,-13.0,857.0,50.0,0,26,0
1.0,0,31,-63.95,-73.95,-75.0,-13.0,857.0,75.0,0,26,1
1.0,0,31,-78.05,73.55,-75.0,-13.0,857.0,50.0,1,26,1
2.0,0,31,57.65,-80.55,-77.0,-7.0,856.0,50.0,0,26,1
2.0,0,31,-57.95,-60.35,-77.0,-7.0,856.0,75.0,0,26,1
2.0,0,31,51.25,-47.55,-77.0,-7.0,856.0,50.0,1,26,1
2.0,0,31,34.35,171.15,-77.0,-7.0,856.0,100.0,0,26,0
2.0,0,31,60.55,-0.349991,-77.0,-7.0,856.0,50.0,0,26,1
2.0,0,31,-55.65,-12.05,-77.0,-7.0,856.0,50.0,1,26,1
3.0,0,31,56.55,63.75,-77.0,-12.0,858.0,50.0,0,26,1
3.0,0,31,-70.85,-4.54999,-77.0,-12.0,858.0,50.0,0,26,1
7.0,0,31,46.85,163.85,-76.0,-12.0,861.0,50.0,0,26,1
7.0,0,31,58.65,78.15,-76.0,-12.0,861.0,50.0,0,26,0
7.0,0,31,55.55,108.45,-76.0,-12.0,861.0,50.0,0,26,1
7.0,0,31,38.75,-20.95,-76.0,-12.0,861.0,50.0,1,26,0
7.0,0,31,-63.95,178.35,-76.0,-12.0,861.0,75.0,0,26,0
7.0,0,31,-67.65,122.65,-76.0,-12.0,861.0,75.0,0,26,1
7.0,0,31,-66.95,149.95,-76.0,-12.0,861.0,75.0,0,26,1
7.0,0,31,-61.75,-159.55,-76.0,-12.0,861.0,100.0,0,26,0
7.0,0,31,61.55,-65.25,-76.0,-12.0,861.0,75.0,0,26,0
7.0,0,31,58.85,114.35,-76.0,-12.0,861.0,50.0,0,26,1
7.0,0,31,-69.45,-20.55,-76.0,-12.0,861.0,75.0,0,26,0
7.0,0,31,-64.15,102.95,-76.0,-12.0,861.0,50.0,0,26,1
7.0,0,31,-66.15,58.85,-76.0,-12.0,861.0,100.0,0,26,0
7.0,0,31,-69.75,63.35,-76.0,-12.0,861.0,75.0,0,26,0
7.0,0,31,52.45,-44.45,-76.0,-12.0,861.0,75.0,1,26,1
7.0,0,31,-61.25,131.85,-76.0,-12.0,861.0,50.0,0,26,1
7.0,0,31,-71.05,-35.75,-76.0,-12.0,861.0,75.0,0,26,1
7.0,0,31,-69.25,61.95,-76.0,-12.0,861.0,75.0,0,26,0
8.0,0,31,55.55,-39.25,-77.0,-9.0,863.0,100.0,0,26,1
8.0,0,31,56.55,19.55,-77.0,-9.0,863.0,50.0,0,26,1
8.0,0,31,-64.25,46.65,-77.0,-9.0,863.0,100.0,0,26,1
8.0,0,31,-66.05,158.75,-77.0,-9.0,863.0,50.0,0,26,1
8.0,0,31,-71.45,-21.85,-77.0,-9.0,863.0,50.0,0,26,1
8.0,0,31,-68.15,-127.75,-77.0,-9.0,863.0,75.0,0,26,0
8.0,0,31,-70.15,14.65,-77.0,-9.0,863.0,75.0,0,26,0
8.0,0,31,-64.85,52.25,-77.0,-9.0,863.0,75.0,0,27,1
8.0,0,31,-50.05,43.25,-77.0,-9.0,863.0,75.0,0,27,1
8.0,0,31,-66.45,179.45,-77.0,-9.0,863.0,75.0,1,27,1
8.0,0,31,-72.15,-72.75,-77.0,-9.0,863.0,75.0,0,27,1
8.0,0,31,-68.95,-25.85,-77.0,-9.0,863.0,75.0,0,27,1
8.0,0,31,-70.55,10.75,-77.0,-9.0,863.0,75.0,0,27,1
8.0,0,31,52.85,-2.54999,-77.0,-9.0,863.0,75.0,0,27,1
8.0,0,31,55.25,153.15,-77.0,-9.0,863.0,50.0,0,27,1
8.0,0,31,48.55,118.35,-77.0,-9.0,863.0,75.0,0,27,0
9.0,0,31,55.35,-38.75,-79.0,-9.0,865.0,75.0,0,27,1
9.0,0,31,-60.75,58.45,-79.0,-9.0,865.0,50.0,0,27,1
9.0,0,31,-71.15,-36.75,-79.0,-9.0,865.0,50.0,1,27,1
9.0,0,31,-69.35,-172.65,-79.0,-9.0,865.0,50.0,1,27,1
9.0,0,31,-58.25,-75.45,-79.0,-9.0,865.0,50.0,0,27,1
9.0,0,31,43.65,-14.45,-79.0,-9.0,865.0,75.0,0,27,1
9.0,0,31,48.55,-47.15,-79.0,-9.0,865.0,75.0,0,27,1
9.0,0,31,54.35,14.05,-79.0,-9.0,865.0,75.0,0,27,1
9.0,0,31,-68.15,-12.65,-79.0,-9.0,865.0,50.0,0,27,1
9.0,0,31,-63.05,48.25,-79.0,-9.0,865.0,75.0,0,27,1
9.0,0,31,-63.95,97.45,-79.0,-9.0,865.0,50.0,0,27,1
9.0,0,31,-73.05,1.25,-79.0,-9.0,865.0,50.0,1,27,1
9.0,0,31,-66.85,-45.55,-79.0,-9.0,865.0,75.0,0,27,0
9.0,0,31,-63.35,-20.45,-79.0,-9.0,865.0,50.0,0,27,0
10.0,0,31,49.35,-14.45,-76.0,-9.0,866.0,50.0,0,27,1
10.0,0,31,53.85,96.25,-76.0,-9.0,866.0,75.0,0,27,1
10.0,0,31,-73.55,17.85,-76.0,-9.0,866.0,50.0,1,27,1
10.0,0,31,-68.15,33.55,-76.0,-9.0,866.0,50.0,0,27,0
10.0,0,31,-49.95,53.65,-76.0,-9.0,866.0,75.0,0,27,1
10.0,0,31,-64.95,120.35,-76.0,-9.0,866.0,75.0,0,27,0
10.0,0,31,-70.45,139.95,-76.0,-9.0,866.0,75.0,1,27,1
10.0,0,31,-61.35,-87.15,-76.0,-9.0,866.0,75.0,0,27,1
10.0,0,31,-68.75,-40.55,-76.0,-9.0,866.0,75.0,0,27,0
10.0,0,31,-63.05,156.95,-76.0,-9.0,866.0,75.0,0,27,1
10.0,0,31,-71.65,-148.35,-76.0,-9.0,866.0,50.0,1,27,1
10.0,0,31,-65.15,-160.05,-76.0,-9.0,866.0,75.0,0,27,0
10.0,0,31,-59.65,8.55,-76.0,-9.0,866.0,100.0,0,27,0
10.0,0,31,-58.05,103.65,-76.0,-9.0,866.0,75.0,0,27,0
10.0,0,31,49.45,25.05,-76.0,-9.0,866.0,75.0,0,27,1
10.0,0,31,53.45,108.15,-76.0,-9.0,866.0,50.0,0,27,1
10.0,0,31,-40.75,57.35,-76.0,-9.0,866.0,50.0,0,27,1
10.0,0,31,-70.15,162.35,-76.0,-9.0,866.0,50.0,1,27,1
10.0,0,31,-68.45,-36.25,-76.0,-9.0,866.0,75.0,0,27,0
10.0,0,31,-60.45,-177.35,-76.0,-9.0,866.0,75.0,0,27,0
10.0,0,31,-68.85,-90.55,-76.0,-9.0,866.0,50.0,1,27,1
10.0,0,31,-63.65,-160.55,-76.0,-9.0,866.0,50.0,1,27,1
10.0,0,31,-59.05,102.75,-76.0,-9.0,866.0,75.0,0,27,1
10.0,0,31,-70.65,-33.65,-76.0,-9.0,866.0,50.0,0,27,1
10.0,0,31,-52.35,-68.85,-76.0,-9.0,866.0,50.0,0,27,0
10.0,0,31,-55.05,124.45,-76.0,-9.0,866.0,75.0,0,27,0
10.0,0,31,-66.75,42.05,-76.0,-9.0,866.0,75.0,0,27,0
10.0,0,31,-70.95,44.75,-76.0,-9.0,866.0,50.0,1,27,1
11.0,0,31,53.35,60.45,-79.0,-9.0,866.0,75.0,0,27,1
11.0,0,31,-65.55,47.25,-79.0,-9.0,866.0,50.0,1,27,1
11.0,0,31,-71.35,97.65,-79.0,-9.0,866.0,75.0,0,27,0
11.0,0,31,-61.05,-1.04999,-79.0,-9.0,866.0,50.0,1,27,1
11.0,0,31,-67.15,-66.65,-79.0,-9.0,866.0,50.0,0,27,1
11.0,0,31,-65.45,-31.05,-79.0,-9.0,866.0,50.0,0,27,1
11.0,0,31,-54.35,156.55,-79.0,-9.0,866.0,100.0,0,27,0
11.0,0,31,52.25,100.45,-79.0,-9.0,866.0,75.0,0,27,1
11.0,0,31,-68.65,105.45,-79.0,-9.0,866.0,75.0,0,27,0
11.0,0,31,-62.55,39.55,-79.0,-9.0,866.0,50.0,1,27,1
11.0,0,31,-62.15,-83.85,-79.0,-9.0,866.0,100.0,0,27,1
11.0,0,31,-57.25,113.55,-79.0,-9.0,866.0,75.0,0,27,0
11.0,0,31,-58.55,-110.55,-79.0,-9.0,866.0,75.0,0,27,0
12.0,0,31,52.55,100.85,-78.0,-11.0,870.0,50.0,0,27,1
12.0,0,31,43.95,-13.85,-78.0,-11.0,870.0,50.0,0,27,1
12.0,0,31,-62.15,47.15,-78.0,-11.0,870.0,75.0,1,27,1
12.0,0,31,-57.85,-76.15,-78.0,-11.0,870.0,100.0,0,27,1
12.0,0,31,-66.95,-11.25,-78.0,-11.0,870.0,75.0,0,27,0
12.0,0,31,-61.55,4.15001,-78.0,-11.0,870.0,75.0,0,27,0
12.0,0,31,-61.75,165.95,-78.0,-11.0,870.0,50.0,0,27,0
12.0,0,31,-61.75,110.75,-78.0,-11.0,870.0,100.0,0,27,0
12.0,0,31,-58.65,138.95,-78.0,-11.0,870.0,50.0,0,27,0
12.0,0,31,40.15,-3.75,-78.0,-11.0,870.0,50.0,0,27,1
12.0,0,31,45.75,115.05,-78.0,-11.0,870.0,75.0,0,27,1
12.0,0,31,57.55,96.85,-78.0,-11.0,870.0,50.0,0,27,1
12.0,0,31,-55.95,-64.65,-78.0,-11.0,870.0,50.0,0,27,0
12.0,0,31,-60.45,10.65,-78.0,-11.0,870.0,75.0,0,27,1
12.0,0,31,-65.55,38.75,-78.0,-11.0,870.0,75.0,0,27,0
12.0,0,31,-55.75,142.85,-78.0,-11.0,870.0,50.0,0,27,0
12.0,0,31,-57.05,-179.45,-78.0,-11.0,870.0,75.0,0,27,0
12.0,0,31,-61.85,-38.35,-78.0,-11.0,870.0,50.0,0,27,0
12.0,0,31,48.05,114.75,-78.0,-11.0,870.0,50.0,0,27,1
12.0,0,31,59.25,77.55,-78.0,-11.0,870.0,50.0,0,27,0
12.0,0,31,50.65,29.35,-78.0,-11.0,870.0,100.0,0,27,0
12.0,0,31,61.05,-105.75,-78.0,-11.0,870.0,75.0,0,27,1
12.0,0,31,-63.45,-170.95,-78.0,-11.0,870.0,75.0,0,27,1
12.0,0,31,-68.35,-75.45,-78.0,-11.0,870.0,75.0,0,27,1
12.0,0,31,-71.65,-100.65,-78.0,-11.0,870.0,75.0,0,27,0
12.0,0,31,-56.45,135.85,-78.0,-11.0,870.0,50.0,0,27,0
12.0,0,31,-58.45,-89.75,-78.0,-11.0,870.0,75.0,0,27,0
12.0,0,31,-70.15,-52.75,-78.0,-11.0,870.0,50.0,0,27,0
12.0,0,31,-59.25,-25.55,-78.0,-11.0,870.0,50.0,0,27,0
12.0,0,31,-61.75,37.05,-78.0,-11.0,870.0,50.0,0,27,0
13.0,0,31,59.95,-139.75,-78.0,-18.0,869.0,50.0,0,27,0
13.0,0,31,51.45,130.35,-78.0,-18.0,869.0,50.0,1,27,1
13.0,0,31,58.05,-55.55,-78.0,-18.0,869.0,50.0,0,27,1
13.0,0,31,-61.45,-133.25,-78.0,-18.0,869.0,75.0,0,27,1
13.0,0,31,-71.25,-95.45,-78.0,-18.0,869.0,50.0,0,27,0
13.0,0,31,-60.95,112.15,-78.0,-18.0,869.0,75.0,1,27,0
13.0,0,31,-71.45,-43.25,-78.0,-18.0,869.0,75.0,0,27,0
13.0,0,31,-66.75,-32.15,-78.0,-18.0,869.0,75.0,0,27,1
13.0,0,31,-60.95,66.15,-78.0,-18.0,869.0,75.0,0,27,0
13.0,0,31,55.25,109.55,-78.0,-18.0,869.0,75.0,0,27,1
13.0,0,31,-58.65,-97.75,-78.0,-18.0,869.0,75.0,0,27,1
13.0,0,31,-66.45,164.55,-78.0,-18.0,869.0,75.0,0,27,1
13.0,0,31,-65.75,-170.15,-78.0,-18.0,869.0,50.0,0,27,0
13.0,0,31,-64.15,-61.45,-78.0,-18.0,869.0,75.0,0,27,1
13.0,0,31,-59.95,-13.15,-78.0,-18.0,869.0,75.0,0,27,0
14.0,0,31,60.05,116.55,-79.0,-13.0,870.0,75.0,0,27,1
